airline,year,quarter,metric,source_type,reason_code
SKYW,2015,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2016,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2016,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2016,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2016,Q3,RPM,manual_only,NO_MANUAL_ROW
SKYW,2016,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2017,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2017,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2017,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2017,Q3,RPM,manual_only,NO_MANUAL_ROW
SKYW,2017,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2018,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2018,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2018,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2018,Q3,RPM,manual_only,NO_MANUAL_ROW
SKYW,2018,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2019,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2019,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2019,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2019,Q3,RPM,manual_only,NO_MANUAL_ROW
SKYW,2019,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2020,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2020,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2020,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2020,Q3,RPM,manual_only,NO_MANUAL_ROW
SKYW,2020,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2021,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2021,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2021,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2021,Q3,RPM,manual_only,NO_MANUAL_ROW
SKYW,2021,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2022,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2022,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2022,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2022,Q3,RPM,manual_only,NO_MANUAL_ROW
SKYW,2022,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2023,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2023,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2023,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2023,Q3,RPM,manual_only,NO_MANUAL_ROW
SKYW,2023,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2024,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2024,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2024,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2024,Q3,RPM,manual_only,NO_MANUAL_ROW
SKYW,2024,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2025,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2025,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2025,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2025,Q3,RPM,manual_only,NO_MANUAL_ROW
SKYW,2025,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2026,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2026,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2016,FY,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SKYW,2016,Q4,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SNCY,2014,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2014,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2014,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2014,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2014,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2015,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2015,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2015,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2015,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2015,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2016,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2016,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2016,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2016,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2016,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2017,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2017,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2017,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2017,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2017,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2018,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2018,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2018,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2018,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2018,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2019,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2019,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2019,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2019,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2019,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2020,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2020,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2020,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2020,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2020,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2021,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2021,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2021,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2021,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2021,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2022,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2022,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2022,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2022,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2022,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2023,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2023,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2023,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2023,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2023,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2024,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2024,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2024,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2024,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2024,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2025,FY,ASM,manual_only,NO_MANUAL_ROW
SNCY,2025,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2025,Q2,ASM,manual_only,NO_MANUAL_ROW
SNCY,2025,Q3,ASM,manual_only,NO_MANUAL_ROW
SNCY,2025,Q4,ASM,manual_only,NO_MANUAL_ROW
SNCY,2026,Q1,ASM,manual_only,NO_MANUAL_ROW
SNCY,2014,FY,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q1,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q2,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q3,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q4,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2015,FY,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q1,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q2,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q3,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q4,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2016,FY,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q1,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q2,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q3,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q4,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2017,FY,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q1,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q2,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q3,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q4,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2018,FY,Capital Expenditures,auto_xbrl,NO_AUTO_VALUE
SNCY,2018,Q1,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q2,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q3,Capital Expenditures,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q4,Capital Expenditures,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q1,Capital Expenditures,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q2,Capital Expenditures,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q3,Capital Expenditures,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q4,Capital Expenditures,auto_xbrl,NO_AUTO_VALUE
SNCY,2014,FY,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q1,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q2,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q3,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q4,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2015,FY,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q1,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q2,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q3,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q4,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2016,FY,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q1,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q2,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q3,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q4,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2017,FY,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q1,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q2,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q3,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q4,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q1,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q2,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q3,Cash & Cash Equivalents,auto_xbrl,NO_AUTO_ROW
SNCY,2014,FY,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q1,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q2,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q3,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q4,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2015,FY,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q1,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q2,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q3,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q4,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2016,FY,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q1,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q2,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q3,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q4,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2017,FY,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q1,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q2,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q3,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q4,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2018,FY,Current Maturities,auto_xbrl,NO_AUTO_VALUE
SNCY,2018,Q1,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q2,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q3,Current Maturities,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q4,Current Maturities,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,FY,Current Maturities,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q1,Current Maturities,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q2,Current Maturities,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q3,Current Maturities,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q4,Current Maturities,auto_xbrl,NO_AUTO_VALUE
SNCY,2014,FY,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q1,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q2,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q3,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q4,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2015,FY,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q1,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q2,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q3,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q4,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2016,FY,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q1,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q2,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q3,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q4,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2017,FY,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q1,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q2,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q3,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q4,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2018,FY,Earnings Per Share,auto_xbrl,NO_AUTO_VALUE
SNCY,2018,Q1,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q2,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q3,Earnings Per Share,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q4,Earnings Per Share,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q1,Earnings Per Share,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q2,Earnings Per Share,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q3,Earnings Per Share,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q4,Earnings Per Share,auto_xbrl,NO_AUTO_VALUE
SNCY,2014,FY,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q1,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q2,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q3,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q4,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2015,FY,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q1,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q2,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q3,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q4,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2016,FY,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q1,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q2,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q3,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q4,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2017,FY,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q1,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q2,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q3,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q4,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2018,FY,Long-Term Debt,auto_xbrl,NO_AUTO_VALUE
SNCY,2018,Q1,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q2,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q3,Long-Term Debt,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q4,Long-Term Debt,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,FY,Long-Term Debt,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q1,Long-Term Debt,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q2,Long-Term Debt,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q3,Long-Term Debt,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q4,Long-Term Debt,auto_xbrl,NO_AUTO_VALUE
SNCY,2014,FY,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q1,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q2,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q3,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q4,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2015,FY,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q1,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q2,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q3,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q4,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2016,FY,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q1,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q2,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q3,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q4,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2017,FY,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q1,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q2,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q3,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q4,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2018,FY,Net Income,auto_xbrl,NO_AUTO_VALUE
SNCY,2018,Q1,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q2,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q3,Net Income,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q4,Net Income,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q1,Net Income,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q2,Net Income,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q3,Net Income,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q4,Net Income,auto_xbrl,NO_AUTO_VALUE
SNCY,2014,FY,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q1,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q2,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q3,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q4,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2015,FY,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q1,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q2,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q3,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q4,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2016,FY,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q1,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q2,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q3,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q4,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2017,FY,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q1,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q2,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q3,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q4,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2018,FY,Operating Cash Flow,auto_xbrl,NO_AUTO_VALUE
SNCY,2018,Q1,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q2,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q3,Operating Cash Flow,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q4,Operating Cash Flow,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q1,Operating Cash Flow,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q2,Operating Cash Flow,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q3,Operating Cash Flow,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q4,Operating Cash Flow,auto_xbrl,NO_AUTO_VALUE
SNCY,2014,FY,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q1,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q2,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q3,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q4,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2015,FY,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q1,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q2,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q3,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q4,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2016,FY,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q1,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q2,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q3,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q4,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2017,FY,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q1,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q2,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q3,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q4,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2018,FY,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SNCY,2018,Q1,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q2,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q3,Operating Expenses,auto_xbrl,NO_AUTO_ROW
SNCY,2018,Q4,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q1,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q2,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q3,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SNCY,2019,Q4,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SNCY,2014,FY,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q1,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q2,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q3,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2014,Q4,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2015,FY,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q1,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q2,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q3,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2015,Q4,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2016,FY,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q1,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q2,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q3,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2016,Q4,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2017,FY,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q1,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q2,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q3,Operating Income,auto_xbrl,NO_AUTO_ROW
SNCY,2017,Q4,Operating Income,auto_xbrl,NO_AUTO_ROW
